file_name,sent,annotate1,annotate2
cat_and_mouse_in_partnership.emmood,The mouse at once asked what name had been given to the third child.,N:N,N:N
cat_and_mouse_in_partnership.emmood,"""It will not please you more than the others,"" said the cat.",N:N,N:N
cat_and_mouse_in_partnership.emmood,"""He is called All-gone.""",N:N,N:N
cat_and_mouse_in_partnership.emmood,"""All-gone,"" cried the mouse ""that is the most suspicious name of all!",Su-:Su-,-:-
cat_and_mouse_in_partnership.emmood,I have never seen it in print.,N:Su-,N:-
cat_and_mouse_in_partnership.emmood,"All-gone; what can that mean?"" and she shook her head, curled herself up, and lay down to sleep.",N:Su-,N:-
cat_and_mouse_in_partnership.emmood,"From this time forth no one invited the cat to be godmother, but when the winter had come and there was no longer anything to be found outside, the mouse thought of their provision, and said: ""Come, cat, we will go to our pot of fat which we have stored up for ourselves--we shall enjoy that.""",H:H,H:H
cat_and_mouse_in_partnership.emmood,"""Yes,"" answered the cat, ""you will enjoy it as much as you would enjoy sticking that dainty tongue of yours out of the window.""",A:D,A:D
cat_and_mouse_in_partnership.emmood,"They set out on their way, but when they arrived, the pot of fat certainly was still in its place, but it was empty.",N:N,N:S
cat_and_mouse_in_partnership.emmood,"""Alas!"" said the mouse, ""now I see what has happened, now it comes to light!",Su-:Su-,-:-
cat_and_mouse_in_partnership.emmood,You a true friend!,Su-:Su-,-:-
cat_and_mouse_in_partnership.emmood,You have devoured all when you were standing godmother.,N:Sa,N:S
cat_and_mouse_in_partnership.emmood,"First top off, then half-done, then--"" ""Will you hold your tongue,"" cried the cat, ""one word more, and I will eat you too.""",A:A,A:A
cat_and_mouse_in_partnership.emmood,"""All-gone"" was already on the poor mouse""s lips; scarcely had she spoken it before the cat sprang on her, seized her, and swallowed her down.",N:A,N:A
cat_and_mouse_in_partnership.emmood,"Verily, that is the way of the world.",N:N,N:S
the_king_of_the_golden_mountain.emmood,"There was once a merchant who had only one child, a son, that was very young, and barely able to run alone.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"He had two richly laden ships then making a voyage upon the seas, in which he had embarked all his wealth, in the hope of making great gains, when the news came that both were lost.",N:N,N:S
the_king_of_the_golden_mountain.emmood,"Thus from being a rich man he became all at once so very poor that nothing was left to him but one small plot of land; and there he often went in an evening to take his walk, and ease his mind of a little of his trouble.",F:Sa,F:S
the_king_of_the_golden_mountain.emmood,"One day, as he was roaming along in a brown study, thinking with no great comfort on what he had been and what he now was, and was like to be, all on a sudden there stood before him a little, rough-looking, black dwarf.",Su-:Sa,-:S
the_king_of_the_golden_mountain.emmood,"""Prithee, friend, why so sorrowful?"" said he to the merchant; ""what is it you take so deeply to heart?""",N:Sa,N:S
the_king_of_the_golden_mountain.emmood,"""If you would do me any good I would willingly tell you,"" said the merchant.",N:N,N:S
the_king_of_the_golden_mountain.emmood,"""Who knows but I may?"" said the little man: ""tell me what ails you, and perhaps you will find I may be of some use.""",N:N,N:N
the_king_of_the_golden_mountain.emmood,"Then the merchant told him how all his wealth was gone to the bottom of the sea, and how he had nothing left but that little plot of land.",N:N,N:S
the_king_of_the_golden_mountain.emmood,"""Oh, trouble not yourself about that,"" said the dwarf; ""only undertake to bring me here, twelve years hence, whatever meets you first on your going home, and I will give you as much as you please.""",N:N,N:N
the_king_of_the_golden_mountain.emmood,"The merchant thought this was no great thing to ask; that it would most likely be his dog or his cat, or something of that sort, but forgot his little boy Heinel; so he agreed to the bargain, and signed and sealed the bond to do what was asked of him.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"But as he drew near home, his little boy was so glad to see him that he crept behind him, and laid fast hold of his legs, and looked up in his face and laughed.",H:H,H:H
the_king_of_the_golden_mountain.emmood,"Then the father started, trembling with fear and horror, and saw what it was that he had bound himself to do; but as no gold was come, he made himself easy by thinking that it was only a joke that the dwarf was playing him, and that, at any rate, when the money came, he should see the bearer, and would not take it in.",F:F,F:F
the_king_of_the_golden_mountain.emmood,"About a month afterwards he went upstairs into a lumber-room to look for some old iron, that he might sell it and raise a little money; and there, instead of his iron, he saw a large pile of gold lying on the floor.",N:N,N:+
the_king_of_the_golden_mountain.emmood,"At the sight of this he was overjoyed, and forgetting all about his son, went into trade again, and became a richer merchant than before.",H:H,H:H
the_king_of_the_golden_mountain.emmood,"Meantime little Heinel grew up, and as the end of the twelve years drew near the merchant began to call to mind his bond, and became very sad and thoughtful; so that care and sorrow were written upon his face.",Sa:Sa,S:S
the_king_of_the_golden_mountain.emmood,"The boy one day asked what was the matter, but his father would not tell for some time; at last, however, he said that he had, without knowing it, sold him for gold to a little, ugly-looking, black dwarf, and that the twelve years were coming round when he must keep his word.",N:N,N:S
the_king_of_the_golden_mountain.emmood,"Then Heinel said, ""Father, give yourself very little trouble about that; I shall be too much for the little man.""",N:N,N:S
the_king_of_the_golden_mountain.emmood,"When the time came, the father and son went out together to the place agreed upon: and the son drew a circle on the ground, and set himself and his father in the middle of it.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"The little black dwarf soon came, and walked round and round about the circle, but could not find any way to get into it, and he either could not, or dared not, jump over it.",N:F,N:F
the_king_of_the_golden_mountain.emmood,At last the boy said to him.,N:N,N:N
the_king_of_the_golden_mountain.emmood,"""Have you anything to say to us, my friend, or what do you want?""",N:N,N:N
the_king_of_the_golden_mountain.emmood,"Now Heinel had found a friend in a good fairy, that was fond of him, and had told him what to do; for this fairy knew what good luck was in store for him.",N:N,N:H
the_king_of_the_golden_mountain.emmood,"""Have you brought me what you said you would?"" said the dwarf to the merchant.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"The old man held his tongue, but Heinel said again, ""What do you want here?""",N:N,N:N
the_king_of_the_golden_mountain.emmood,"The dwarf said, ""I come to talk with your father, not with you.""",N:N,N:N
the_king_of_the_golden_mountain.emmood,"""You have cheated and taken in my father,"" said the son; ""pray give him up his bond at once.""",N:N,N:A
the_king_of_the_golden_mountain.emmood,"""Fair and softly,"" said the little old man; ""right is right; I have paid my money, and your father has had it, and spent it; so be so good as to let me have what I paid it for.""",N:N,N:A
the_king_of_the_golden_mountain.emmood,"""You must have my consent to that first,"" said Heinel, ""so please to step in here, and let us talk it over.""",N:N,N:A
the_king_of_the_golden_mountain.emmood,"The old man grinned, and showed his teeth, as if he should have been very glad to get into the circle if he could.",H:A,H:A
the_king_of_the_golden_mountain.emmood,"Then at last, after a long talk, they came to terms.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"Heinel agreed that his father must give him up, and that so far the dwarf should have his way: but, on the other hand, the fairy had told Heinel what fortune was in store for him, if he followed his own course; and he did not choose to be given up to his hump-backed friend, who seemed so anxious for his company.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"So, to make a sort of drawn battle of the matter, it was settled that Heinel should be put into an open boat, that lay on the sea-shore hard by; that the father should push him off with his own hand, and that he should thus be set adrift, and left to the bad or good luck of wind and weather.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"Then he took leave of his father, and set himself in the boat, but before it got far off a wave struck it, and it fell with one side low in the water, so the merchant thought that poor Heinel was lost, and went home very sorrowful, while the dwarf went his way, thinking that at any rate he had had his revenge.",Sa:Sa,S:S
the_king_of_the_golden_mountain.emmood,"The boat, however, did not sink, for the good fairy took care of her friend, and soon raised the boat up again, and it went safely on.",N:N,N:+
the_king_of_the_golden_mountain.emmood,"The young man sat safe within, till at length it ran ashore upon an unknown land.",N:H,N:H
the_king_of_the_golden_mountain.emmood,"As he jumped upon the shore he saw before him a beautiful castle but empty and dreary within, for it was enchanted.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"""Here,"" said he to himself, ""must I find the prize the good fairy told me of.""",N:N,N:H
the_king_of_the_golden_mountain.emmood,"So he once more searched the whole palace through, till at last he found a white snake, lying coiled up on a cushion in one of the chambers.",N:N,N:N
the_king_of_the_golden_mountain.emmood,"Now the white snake was an enchanted princess; and she was very glad to see him, and said, ""Are you at last come to set me free?",H:H,H:H
